iso2,location,zip_code,route, 
FR,LAMAZIERE BASSE,19160,,
FR,CHARLY,18350,,
FR,COSSESSEVILLE,14690,,
FR,LANTEUIL,19190,,
FR,CHAUMOUX MARCILLY,18140,,
FR,COURVAUDON,14260,,
FR,LAPLEAU,19550,,
FR,CROISY,18350,,
FR,CREPON,14480,,
FR,LIGINIAC,19160,,
FR,CROSSES,18340,,
FR,CRESSEVEUILLE,14430,,
FR,LIOURDRES,19120,,
FR,DAMPIERRE EN GRACAY,18310,,
FR,CREULLY SUR SEULLES,14480,VILLIERS LE SEC,
FR,MARGERIDES,19200,,
FR,DUN SUR AURON,18130,,
FR,CRICQUEVILLE EN AUGE,14430,,
FR,MEYMAC,19250,,
FR,EPINEUIL LE FLEURIEL,18360,,
FR,DANESTAL,14430,,
FR,MILLEVACHES,19290,,
FR,FEUX,18300,,
FR,DIVES SUR MER,14160,,
FR,MONTGIBAUD,19210,,
FR,FLAVIGNY,18350,,
FR,BEAUFOUR DRUVAL,14340,BEAUFOUR,
FR,NOAILHAC,19500,,
FR,FOECY,18500,,
FR,BEAUFOUR DRUVAL,14340,ST AUBIN LEBIZAY,
FR,ORGNAC SUR VEZERE,19410,,
FR,GARIGNY,18140,,
FR,EMIEVILLE,14630,,
FR,PALAZINGES,19190,,
FR,GENOUILLY,18310,,
FR,EPINAY SUR ODON,14310,,
FR,PALISSE,19160,,
FR,GIVARDON,18600,,
FR,ESSON,14220,,
FR,PRADINES,19170,,
FR,GRACAY,18310,,
FR,FAUGUERNON,14100,,
FR,REYGADE,19430,,
FR,GROISES,18140,,
FR,FEUGUEROLLES BULLY,14320,,
FR,ROCHE LE PEYROUX,19160,,
FR,LANTAN,18130,,
FR,FEUGUEROLLES BULLY,14320,BULLY,
FR,ROSIERS DE JUILLAC,19350,,
FR,LURY SUR ARNON,18120,,
FR,FIRFOL,14100,,
FR,ST BAZILE DE MEYSSAC,19500,,
FR,MAREUIL SUR ARNON,18290,,
FR,FLEURY SUR ORNE,14123,,
FR,ST CYR LA ROCHE,19130,,
FR,MARMAGNE,18500,,
FR,FONTAINE HENRY,14610,,
FR,ST ETIENNE LA GENESTE,19160,,
FR,MARSEILLES LES AUBIGNY,18320,,
FR,FONTENAY LE PESNEL,14250,,
FR,ST GENIEZ O MERLE,19220,,
FR,MONTIGNY,18250,,
FR,FORMENTIN,14340,,
FR,ST HILAIRE TAURIEUX,19400,,
FR,MORNAY SUR ALLIER,18600,,
FR,FORMIGNY LA BATAILLE,14710,AIGNERVILLE,
FR,STE MARIE LAPANOUZE,19160,,
FR,NERONDES,18350,,
FR,FOULOGNES,14240,,
FR,ST MARTIAL DE GIMEL,19150,,
FR,LE NOYER,18260,,
FR,FUMICHON,14590,,
FR,ST MARTIN SEPERT,19210,,
FR,ORCENAIS,18200,,
FR,GRANDCAMP MAISY,14450,,
FR,ST MEXANT,19330,,
FR,OUROUER LES BOURDELINS,18350,,
FR,GRANGUES,14160,,
FR,ST PARDOUX LE VIEUX,19200,,
FR,PRECY,18140,,
FR,GRENTHEVILLE,14540,,
FR,ST PARDOUX L ORTIGIER,19270,,
FR,PREVERANGES,18370,,
FR,GRIMBOSQ,14220,,
FR,ST SALVADOUR,19700,,
FR,PRIMELLES,18400,,
FR,HERMIVAL LES VAUX,14100,,
FR,ST VICTOUR,19200,,
FR,RIANS,18220,,
FR,HEROUVILLETTE,14850,,
FR,ST YBARD,19140,,
FR,SAGONNE,18600,,
FR,HOTOT EN AUGE,14430,LE HAM,
FR,SARROUX ST JULIEN,19110,SARROUX,
FR,ST BAUDEL,18160,,
FR,LA HOUBLONNIERE,14340,,
FR,SEXCLES,19430,,
FR,ST BOUIZE,18300,,
FR,IFS,14123,,
FR,SIONIAC,19120,,
FR,ST CEOLS,18220,,
FR,ISIGNY SUR MER,14230,,
FR,SOURSAC,19550,,
FR,ST PALAIS,18110,,
FR,ISIGNY SUR MER,14230,NEUILLY LA FORET,
FR,THALAMY,19200,,
FR,ST SATURNIN,18370,,
FR,JANVILLE,14670,,
FR,TURENNE,19500,,
FR,STE SOLANGE,18220,,
FR,LANGRUNE SUR MER,14830,,
FR,USSAC,19270,,
FR,SAVIGNY EN SANCERRE,18240,,
FR,PONTS SUR SEULLES,14480,LANTHEUIL,
FR,USSEL,19200,LA TOURETTE,
FR,SAVIGNY EN SEPTAINE,18390,,
FR,TERRES DE DRUANCE,14770,ST JEAN LE BLANC,
FR,AHUY,21121,,
FR,TENDRON,18350,,
FR,LEAUPARTIE,14340,,
FR,AIGNAY LE DUC,21510,,
FR,VALLENAY,18190,,
FR,LION SUR MER,14780,,
FR,ALLEREY,21230,,
FR,VASSELAY,18110,,
FR,LIVAROT PAYS D AUGE,14140,LE MESNIL DURAND,
FR,ALOXE CORTON,21420,,
FR,VERNAIS,18210,,
FR,LIVAROT PAYS D AUGE,14290,FAMILLY,
FR,ANTIGNY LA VILLE,21230,,
FR,VERNEUIL,18210,,
FR,LES LOGES,14240,,
FR,ARCEAU,21310,,
FR,VILLEGENON,18260,,
FR,MAISONCELLES SUR AJON,14210,,
FR,ARNAY SOUS VITTEAUX,21350,,
FR,VILLENEUVE SUR CHER,18400,,
FR,MAISONS,14400,,
FR,AUBAINE,21360,,
FR,AFFIEUX,19260,,
FR,MAIZET,14210,,
FR,BAULME LA ROCHE,21410,,
FR,ALLASSAC,19240,,
FR,MALTOT,14930,,
FR,BELLENOT SOUS POUILLY,21320,,
FR,ALLEYRAT,19200,,
FR,MANERBE,14340,,
FR,BESSEY EN CHAUME,21360,,
FR,ARGENTAT SUR DORDOGNE,19320,ST BAZILE DE LA ROCHE,
FR,MOULINS EN BESSIN,14740,MARTRAGNY,
FR,BESSEY LES CITEAUX,21110,,
FR,ARGENTAT SUR DORDOGNE,19400,ARGENTAT,
FR,LE MESNIL ROBERT,14380,,
FR,BISSEY LA PIERRE,21330,,
FR,BEYNAT,19190,,
FR,LE MESNIL SIMON,14140,,
FR,SOURCE SEINE,21690,ST GERMAIN SOURCE SEINE,
FR,CHAMEYRAT,19330,,
FR,LE MESNIL VILLEMENT,14690,,
FR,BLIGNY LES BEAUNE,21200,,
FR,CHANAC LES MINES,19150,,
FR,MEUVAINES,14960,,
FR,BLIGNY SUR OUCHE,21360,,
FR,CHAPELLE SPINASSE,19300,,
FR,MEZIDON VALLEE D AUGE,14140,LECAUDE,
FR,BOUIX,21330,,
FR,CHARTRIER FERRIERE,19600,,
FR,MEZIDON VALLEE D AUGE,14140,ST JULIEN LE FAUCON,
FR,BRAIN,21350,,
FR,COLLONGES LA ROUGE,19500,,
FR,MEZIDON VALLEE D AUGE,14270,CANON,
FR,BRAUX,21390,,
FR,CONCEZE,19350,,
FR,MEZIDON VALLEE D AUGE,14270,LE MESNIL MAUGER,
FR,BRIANNY,21390,,
FR,DARAZAC,19220,,
FR,MEZIDON VALLEE D AUGE,14270,VIEUX FUME,
FR,BUFFON,21500,,
FR,L EGLISE AUX BOIS,19170,,
FR,MONTFIQUET,14490,,
FR,CESSEY SUR TILLE,21110,,
FR,GRANDSAIGNE,19300,,
FR,MONTREUIL EN AUGE,14340,,
FR,CHAILLY SUR ARMANCON,21320,,
FR,GUMOND,19320,,
FR,NONANT,14400,,
FR,CHAMBAIN,21290,,
FR,LACELLE,19170,,
FR,NOTRE DAME D ESTREES CORBON,14340,CORBON,
FR,CHAMESSON,21400,,
FR,LAGARDE MARC LA TOUR,19150,MARC LA TOUR,
FR,OUFFIERES,14220,,
FR,CHAMP D OISEAU,21500,,
FR,LAMONGERIE,19510,,
FR,OUILLY LE VICOMTE,14100,,
FR,CHARMES,21310,,
FR,LAROCHE PRES FEYT,19340,,
FR,PARFOURU SUR ODON,14310,,
FR,CHARREY SUR SAONE,21170,,
FR,LASCAUX,19130,,
FR,PERIERS SUR LE DAN,14112,,
FR,CHATILLON SUR SEINE,21400,,
FR,LAVAL SUR LUZEGE,19550,,
FR,PONT BELLANGER,14380,,
FR,CHAUDENAY LE CHATEAU,21360,,
FR,LESTARDS,19170,,
FR,LE PRE D AUGE,14340,,
FR,CHAUGEY,21290,,
FR,LOUIGNAC,19310,,
FR,PRETREVILLE,14140,,
FR,CHAUMONT LE BOIS,21400,,
FR,MALEMORT,19360,MALEMORT SUR CORREZE,
FR,RANCHY,14400,,
FR,VALFORET,21220,QUEMIGNY POISOT,
FR,MEILHARDS,19510,,
FR,ROCQUES,14100,,
FR,CLERY,21270,,
FR,MENOIRE,19190,,
FR,RYES,14400,,
FR,COLLONGES ET PREMIERES,21110,PREMIERES,
FR,MERCOEUR,19430,,
FR,ST AUBIN D ARQUENAY,14970,,
FR,COMBERTAULT,21200,,
FR,MESTES,19200,,
FR,ST AUBIN DES BOIS,14380,,
FR,COMBLANCHIEN,21700,,
FR,MONESTIER MERLINES,19340,,
FR,VALORBIQUET,14290,ST CYR DU RONCERAY,
FR,COMMARIN,21320,,
FR,MONESTIER PORT DIEU,19110,,
FR,VALORBIQUET,14290,ST JULIEN DE MAILLOC,
FR,CORPOYER LA CHAPELLE,21150,,
FR,NAVES,19460,,
FR,VAL DE VIE,14140,ST GERMAIN DE MONTGOMMERY,
FR,COURTIVRON,21120,,
FR,NONARDS,19120,,
FR,SEULLINE,14260,LA BIGNE,
FR,CURLEY,21220,,
FR,ORLIAC DE BAR,19390,,
FR,ST GERMAIN DE LIVET,14100,,
FR,DIENAY,21120,,
FR,PERET BEL AIR,19300,,
FR,ST GERMAIN DU PERT,14230,,
FR,DIJON,21000,,
FR,PEROLS SUR VEZERE,19170,,
FR,ST GERMAIN LE VASSON,14190,,
FR,EGUILLY,21320,,
FR,PIERREFITTE,19450,,
FR,STE HONORINE DE DUCY,14240,,
FR,ERINGES,21500,,
FR,LA ROCHE CANILLAC,19320,,
FR,STE HONORINE DU FAY,14210,,
FR,ETALANTE,21510,,
FR,ROSIERS D EGLETONS,19300,,
FR,ST MANVIEU NORREY,14740,,
FR,ETEVAUX,21270,,
FR,ST BONNET ELVERT,19380,,
FR,STE MARIE OUTRE L EAU,14380,,
FR,FAVEROLLES LES LUCEY,21290,,
FR,ST BONNET LES TOURS DE MERLE,19430,,
FR,ST MARTIN AUX CHARTRAINS,14130,,
FR,FLACEY,21490,,
FR,ST CERNIN DE LARCHE,19600,,
FR,ST MARTIN DE LA LIEUE,14100,,
FR,FLAVIGNY SUR OZERAIN,21150,,
FR,ST CIRGUES LA LOUTRE,19220,,
FR,ST MARTIN DE MIEUX,14700,,
FR,LE VAL LARREY,21140,FLEE,
FR,STE FEREOLE,19270,,
FR,ST OUEN LE PIN,14340,,
FR,FLEUREY SUR OUCHE,21410,,
FR,ST FREJOUX,19200,,
FR,ST PAIR,14670,,
FR,FONCEGRIVE,21260,,
FR,ST JULIEN AUX BOIS,19220,,
FR,ST PHILBERT DES CHAMPS,14130,,
FR,GEVREY CHAMBERTIN,21220,,
FR,ST JULIEN MAUMONT,19500,,
FR,ST PIERRE CANIVET,14700,,
FR,GILLY LES CITEAUX,21640,,
FR,ST MARTIN LA MEANNE,19320,,
FR,ST PIERRE DU BU,14700,,
FR,GRANCEY LE CHATEAU NEUVELLE,21580,,
FR,ST MERD DE LAPLEAU,19320,,
FR,ST PIERRE EN AUGE,14170,HIEVILLE,
FR,GRANCEY SUR OURCE,21570,,
FR,ST PANTALEON DE LAPLEAU,19160,,
FR,NOUES DE SIENNE,14380,CHAMP DU BOULT,
FR,GRESIGNY STE REINE,21150,,
FR,ST PAUL,19150,,
FR,NOUES DE SIENNE,14380,SEPT FRERES,
FR,JOUEY,21230,,
FR,ST ROBERT,19310,,
FR,ST VAAST SUR SEULLES,14250,,
FR,JOURS LES BAIGNEUX,21450,,
FR,ST SYLVAIN,19380,,
FR,SASSY,14170,,
FR,JUILLENAY,21210,,
FR,SARROUX ST JULIEN,19110,ST JULIEN PRES BORT,
FR,VAL DE DROME,14350,ST JEAN DES ESSARTIERS,
FR,LABERGEMENT LES AUXONNE,21130,,
FR,SEGONZAC,19310,,
FR,THURY HARCOURT LE HOM,14220,CURCY SUR ORNE,
FR,LAMARGELLE,21440,,
FR,SOUDAINE LAVINADIERE,19370,,
FR,THURY HARCOURT LE HOM,14220,ST MARTIN DE SALLEN,
FR,LANTENAY,21370,,
FR,TARNAC,19170,,
FR,TILLY SUR SEULLES,14250,,
FR,LAPERRIERE SUR SAONE,21170,,
FR,TROCHE,19230,,
FR,TOUQUES,14800,,
FR,LARREY,21330,,
FR,VALIERGUES,19200,,
FR,TOURGEVILLE,14800,,
FR,LONGEAULT PLUVAULT,21110,PLUVAULT,
FR,AMPILLY LES BORDES,21450,,
FR,TOURNIERES,14330,,
FR,LUCEY,21290,,
FR,ARCENANT,21700,,
FR,TROUVILLE SUR MER,14360,,
FR,MAGNY LAMBERT,21450,,
FR,ARCEY,21410,,
FR,VALSEME,14340,,
FR,MAGNY LES AUBIGNY,21170,,
FR,AUBIGNY LA RONCE,21340,,
FR,VALDALLIERE,14410,CHENEDOLLE,
FR,MAISEY LE DUC,21400,,
FR,AUBIGNY LES SOMBERNON,21540,,
FR,VALDALLIERE,14410,LA ROCQUE,
FR,MARCELLOIS,21350,,
FR,BARD LES EPOISSES,21460,,
FR,VALDALLIERE,14410,LE THEIL BOCAGE,
FR,MARIGNY LES REULLEE,21200,,
FR,BARGES,21910,,
FR,VAUVILLE,14800,,
FR,MAVILLY MANDELOT,21190,,
FR,BELLEFOND,21490,,
FR,VAUX SUR AURE,14400,,
FR,MERCEUIL,21190,,
FR,BELLENOD SUR SEINE,21510,,
FR,VAUX SUR SEULLES,14400,,
FR,MILLERY,21140,,
FR,BENEUVRE,21290,,
FR,VENDES,14250,,
FR,MOITRON,21510,,
FR,BEZOUOTTE,21310,,
FR,VERSAINVILLE,14700,,
FR,MONTAGNY LES BEAUNE,21200,,
FR,BINGES,21270,,
FR,VILLONS LES BUISSONS,14610,,
FR,MONTIGNY MORNAY VILLENEUVE VINGEANNE,21610,,
FR,BLAISY HAUT,21540,,
FR,ANGLARDS DE SALERS,15380,,
FR,MONTIGNY MORNAY VILLENEUVE VINGEANNE,21610,LA VILLENEUVE SUR VINGEANNE,
FR,BLIGNY LE SEC,21440,,
FR,BASSIGNAC,15240,,
FR,MONTLAY EN AUXOIS,21210,,
FR,BOUDREVILLE,21520,,
FR,BEAULIEU,15270,,
FR,MONTOILLOT,21540,,
FR,BOUHEY,21360,,
FR,BRAGEAC,15700,,
FR,MONT ST JEAN,21320,,
FR,BOUSSELANGE,21250,,
FR,BREZONS,15230,,
FR,MOUTIERS ST JEAN,21500,,
FR,BOUSSENOIS,21260,,
FR,CARLAT,15130,,
FR,NEUILLY CRIMOLOIS,21800,CRIMOLOIS,
FR,BRESSEY SUR TILLE,21560,,
FR,CAYROLS,15290,,
FR,NOD SUR SEINE,21400,,
FR,BRION SUR OURCE,21570,,
FR,CELOUX,15500,,
FR,NOIRON SOUS GEVREY,21910,,
FR,BUSSY LE GRAND,21150,,
FR,LA CHAPELLE LAURENT,15500,,
FR,NUITS ST GEORGES,21700,,
FR,CENSEREY,21430,,
FR,CHAZELLES,15500,,
FR,ORGEUX,21490,,
FR,CHAMPEAU EN MORVAN,21210,,
FR,DEUX VERGES,15110,,
FR,ORRET,21450,,
FR,CHARENCEY,21690,,
FR,DRUGEAC,15140,,
FR,ORVILLE,21260,,
FR,CHAUME ET COURCHAMP,21610,COURCHAMP,
FR,ESPINASSE,15110,,
FR,PASQUES,21370,,
FR,CHAUME LES BAIGNEUX,21450,,
FR,GIRGOLS,15310,,
FR,POISEUL LES SAULX,21120,,
FR,CHAUX,21700,,
FR,LACAPELLE VIESCAMP,15150,,
FR,PONTAILLER SUR SAONE,21270,,
FR,CHEVIGNY ST SAUVEUR,21800,,
FR,LAVEISSIERE,15300,SUPER LIORAN,
FR,PONT ET MASSENE,21140,,
FR,CIREY LES PONTAILLER,21270,,
FR,LUGARDE,15190,,
FR,POSANGES,21350,,
FR,CLENAY,21490,,
FR,MADIC,15210,,
FR,POUILLENAY,21150,,
FR,COLLONGES LES BEVY,21220,,
FR,MASSIAC,15500,,
FR,POUILLY EN AUXOIS,21320,,
FR,COLLONGES ET PREMIERES,21110,COLLONGES LES PREMIERES,
FR,MONTMURAT,15600,,
FR,PRECY SOUS THIL,21390,,
FR,CORPEAU,21190,,
FR,MONTVERT,15150,,
FR,PULIGNY MONTRACHET,21190,,
FR,COUCHEY,21160,,
FR,MURAT,15300,,
FR,REMILLY EN MONTAGNE,21540,,
FR,COURCELLES FREMOY,21460,,
FR,NEUVEGLISE SUR TRUYERE,15260,ORADOUR,
FR,REULLE VERGY,21220,,
FR,CUISEREY,21310,,
FR,PLEAUX,15700,LOUPIAC,
FR,RIEL LES EAUX,21570,,
FR,CURTIL ST SEINE,21380,,
FR,RIOM ES MONTAGNES,15400,,
FR,LA ROCHE EN BRENIL,21530,,
FR,CUSSEY LES FORGES,21580,,
FR,ROANNES ST MARY,15220,,
FR,SAFFRES,21350,,
FR,DAMPIERRE EN MONTAGNE,21350,,
FR,ROUZIERS,15600,,
FR,ST GERMAIN LE ROCHEUX,21510,,
FR,DAROIS,21121,,
FR,ST CIRGUES DE JORDANNE,15590,,
FR,ST PIERRE EN VAUX,21230,,
FR,DIANCEY,21430,,
FR,ST CIRGUES DE MALBERT,15140,,
FR,ST REMY,21500,,
FR,DOMPIERRE EN MORVAN,21390,,
FR,ST ETIENNE DE CHOMEIL,15400,,
FR,STE SABINE,21320,,
FR,ECHALOT,21510,,
FR,ST MARTIN SOUS VIGOUROUX,15230,,
FR,ST SEINE EN BACHE,21130,,
FR,ECHENON,21170,,
FR,ST PAUL DE SALERS,15140,,
FR,SAMEREY,21170,,
FR,ECUTIGNY,21360,,
FR,ST SAURY,15290,,
FR,SAULON LA RUE,21910,,
FR,EPAGNY,21380,,
FR,SOULAGES,15100,,
FR,SAULX LE DUC,21120,,
FR,EPERNAY SOUS GEVREY,21220,,
FR,TEISSIERES LES BOULIES,15130,,
FR,SAVIGNY LE SEC,21380,,
FR,L ETANG VERGY,21220,,
FR,TREMOUILLE,15270,,
FR,SAVILLY,21430,,
FR,FENAY,21600,,
FR,VILLEDIEU,15100,,
FR,SAVOLLES,21310,,
FR,FLAGEY LES AUXONNE,21130,,
FR,LE ROUGET PERS,15290,PERS,
FR,SOIRANS,21110,,
FR,FROLOIS,21150,,
FR,ABZAC,16500,,
FR,SOUSSEY SUR BRIONNE,21350,,
FR,GENLIS,21110,,
FR,AGRIS,16110,,
FR,SUSSEY,21430,,
FR,GEVROLLES,21520,,
FR,AMBERAC,16140,,
FR,TAILLY,21190,,
FR,GRENANT LES SOMBERNON,21540,,
FR,ANAIS,16560,,
FR,TELLECEY,21270,,
FR,JAILLY LES MOULINS,21150,,
FR,AUNAC SUR CHARENTE,16460,CHENOMMET,
FR,TERNANT,21220,,
FR,JEUX LES BARD,21460,,
FR,BARBEZIEUX ST HILAIRE,16300,ST HILAIRE,
FR,THOIRES,21570,,
FR,VAL MONT,21340,IVRY EN MONTAGNE,
FR,BARRET,16300,,
FR,THURY,21340,,
FR,LABRUYERE,21250,,
FR,BAZAC,16210,,
FR,TILLENAY,21130,,
FR,LAMARCHE SUR SAONE,21760,,
FR,COTEAUX DU BLANZACAIS,16250,CRESSAC ST GENIS,
FR,TROUHAUT,21440,,
FR,LANTHES,21250,,
FR,BORS DE MONTMOREAU,16190,,
FR,URCY,21220,,
FR,LERY,21440,,
FR,BORS DE BAIGNES,16360,,
FR,VANNAIRE,21400,,
FR,LEUGLAY,21290,,
FR,BOURG CHARENTE,16200,,
FR,VANVEY,21400,,
FR,LONGEAULT PLUVAULT,21110,LONGEAULT,
FR,BRIE SOUS CHALAIS,16210,,
FR,VELARS SUR OUCHE,21370,,
FR,LONGECOURT EN PLAINE,21110,,
FR,BRILLAC,16500,,
FR,VIC SOUS THIL,21390,,
FR,LONGVIC,21600,,
FR,CHABRAC,16150,,
FR,VIELVERGE,21270,,
FR,LUCENAY LE DUC,21150,,
FR,CHAMPAGNE MOUTON,16350,,
FR,VILLARS FONTAINE,21700,,
FR,MAGNIEN,21230,,
FR,CHAMPNIERS,16430,,
FR,VILLARS ET VILLENOTTE,21140,,
FR,MAGNY LA VILLE,21140,,
FR,CHARME,16140,,
FR,VILLECOMTE,21120,,
FR,MAGNY MONTARLOT,21130,,
FR,CHERVES CHATELARS,16310,,
FR,LA VILLENEUVE LES CONVERS,21450,,
FR,MARCENAY,21330,,
FR,CHERVES RICHEMONT,16370,RICHEMONT,
FR,VILLENEUVE SOUS CHARIGNY,21140,,
FR,MARCHESEUIL,21430,,
FR,CHILLAC,16480,,
FR,VILLEY SUR TILLE,21120,,
FR,MARCIGNY SOUS THIL,21390,,
FR,CONDAC,16700,,
FR,VILLOTTE ST SEINE,21690,,
FR,MARTROIS,21320,,
FR,COURBILLAC,16200,,
FR,VISERNY,21500,,
FR,MASSINGY LES SEMUR,21140,,
FR,COURCOME,16700,TUZIE,
FR,VOSNE ROMANEE,21700,,
FR,MAXILLY SUR SAONE,21270,,
FR,CRITEUIL LA MAGDELEINE,16300,,
FR,VOULAINES LES TEMPLIERS,21290,,
FR,MEILLY SUR ROUVRES,21320,,
FR,DEVIAT,16190,,
FR,ANDEL,22400,,
FR,LE MEIX,21580,,
FR,DOUZAT,16290,,
FR,BOURSEUL,22130,,
FR,MENETREUX LE PITOIS,21150,,
FR,LES ESSARDS,16210,,
FR,ILE DE BREHAT,22870,,
FR,MESSIGNY ET VANTOUX,21380,VANTOUX LES DIJON,
FR,ESSE,16500,,
FR,BROONS,22250,,
FR,MIREBEAU SUR BEZE,21310,,
FR,EYMOUTHIERS,16220,,
FR,BULAT PESTIVIEN,22160,,
FR,MISSERY,21210,,
FR,FEUILLADE,16380,,
FR,CALLAC,22160,,
FR,MONTBARD,21500,,
FR,FOUQUEBRUNE,16410,,
FR,CAULNES,22350,,
FR,MONTBERTHAULT,21460,,
FR,FOUSSIGNAC,16200,,
FR,LA CHEZE,22210,,
FR,MONTIGNY MONTFORT,21500,,
FR,GENAC BIGNAC,16170,BIGNAC,
FR,COATASCORN,22140,,
FR,MONTIGNY SUR ARMANCON,21140,,
FR,MAINXE GONDEVILLE,16200,GONDEVILLE,
FR,COETMIEUX,22400,,
FR,MONTIGNY SUR AUBE,21520,,
FR,GOND PONTOUVRE,16160,,
FR,LE MENE,22330,ST GOUENO,
FR,MOREY ST DENIS,21220,,
FR,GUIMPS,16300,,
FR,LE MENE,22330,ST JACUT DU MENE,
FR,MOSSON,21400,,
FR,HIERSAC,16290,,
FR,CORLAY,22320,,
FR,NAN SOUS THIL,21390,,
FR,HOULETTE,16200,,
FR,DINAN,22100,,
FR,NICEY,21330,,
FR,JUILLAC LE COQ,16130,,
FR,ERQUY,22430,CAROUAL,
FR,NOLAY,21340,,
FR,VAL DES VIGNES,16250,JURIGNAC,
FR,ERQUY,22430,LES HOPITAUX,
FR,OIGNY,21450,,
FR,LADIVILLE,16120,,
FR,GOMMENEC H,22290,,
FR,ORAIN,21610,,
FR,LICHERES,16460,,
FR,GRACES,22200,,
FR,PAINBLANC,21360,,
FR,LIGNE,16140,,
FR,HENANBIHEN,22550,,
FR,PONCEY LES ATHEE,21130,,
FR,LIGNIERES AMBLEVILLE,16130,LIGNIERES SONNEVILLE,
FR,JUGON LES LACS COMMUNE NOUVELLE,22270,DOLO,
FR,POUILLY SUR SAONE,21250,,
FR,LINARS,16730,,
FR,JUGON LES LACS COMMUNE NOUVELLE,22270,ST IGNEUC,
FR,POUILLY SUR VINGEANNE,21610,,
FR,LONGRE,16240,,
FR,KERGRIST MOELOU,22110,,
FR,PREMEAUX PRISSEY,21700,,
FR,LONNES,16230,,
FR,KERMARIA SULARD,22450,,
FR,PRUSLY SUR OURCE,21400,,
FR,TERRES DE HAUTE CHARENTE,16270,MAZIERES,
FR,LAMBALLE ARMOR,22400,LAMBALLE,
FR,QUETIGNY,21800,,
FR,TERRES DE HAUTE CHARENTE,16270,ROUMAZIERES,
FR,LAMBALLE ARMOR,22400,PLANGUENOUAL,
FR,RECEY SUR OURCE,21290,,
FR,LOUZAC ST ANDRE,16100,ST ANDRE,
FR,LAMBALLE ARMOR,22400,TREGOMAR,
FR,RENEVE,21310,,
FR,LUXE,16230,,
FR,LA LANDEC,22980,,
FR,ROILLY,21390,,
FR,MAREUIL,16170,,
FR,LANGUEDIAS,22980,,
FR,ROUVRAY,21530,,
FR,MARILLAC LE FRANC,16110,,
FR,BON REPOS SUR BLAVET,22570,PERRET,
FR,ST ANDEUX,21530,,
FR,MARSAC,16570,,
FR,LANRIVAIN,22480,,
FR,ST BERNARD,21700,,
FR,MASSIGNAC,16310,,
FR,LANRODEC,22170,,
FR,ST BROING LES MOINES,21290,,
FR,MEDILLAC,16210,,
FR,LANTIC,22410,NOTRE DAME DE LA COUR,
FR,STE COLOMBE EN AUXOIS,21350,,
FR,LES METAIRIES,16200,,
FR,LANVALLAY,22100,ST SOLEN,
FR,STE COLOMBE SUR SEINE,21400,,
FR,MONTIGNAC LE COQ,16390,,
FR,LANVOLLON,22290,,
FR,ST HELIER,21690,,
FR,MONTJEAN,16240,,
FR,LOUARGAT,22540,,
FR,ST JEAN DE LOSNE,21170,,
FR,MONTMOREAU,16190,AIGNES ET PUYPEROUX,
FR,MAGOAR,22480,,
FR,ST JULIEN,21490,,
FR,MONTMOREAU,16190,ST LAURENT DE BELZAGOT,
FR,MANTALLOT,22450,,
FR,STE MARIE SUR OUCHE,21410,PONT DE PANY,
FR,MONTROLLET,16420,,
FR,MATIGNON,22550,,
FR,ST MESMIN,21540,,
FR,MORNAC,16600,,
FR,LA MEAUGON,22440,,
FR,ST SAUVEUR,21270,,
FR,MOUZON,16310,,
FR,NOYAL,22400,,
FR,ST SEINE L ABBAYE,21440,,
FR,NANTEUIL EN VALLEE,16700,,
FR,PEDERNEC,22540,LE QUINQUIS,
FR,ST USAGE,21170,,
FR,NONAC,16190,,
FR,PENGUILY,22510,,
FR,SANTENAY,21590,,
FR,ORGEDEUIL,16220,,
FR,PERROS GUIREC,22700,PLOUMANACH,
FR,SANTOSSE,21340,,
FR,PARZAC,16450,,
FR,PLEGUIEN,22290,,
FR,SAUSSEY,21360,,
FR,PASSIRAC,16480,,
FR,PLEMET,22210,,
FR,SAVIGNY SOUS MALAIN,21540,,
FR,PILLAC,16390,,
FR,PLEMY,22150,,
FR,SAVOUGES,21910,,
FR,RANVILLE BREUILLAUD,16140,,
FR,PLESTIN LES GREVES,22310,ST EFFLAM,
FR,SEGROIS,21220,,
FR,RIOUX MARTIN,16210,,
FR,PLEUBIAN,22610,L ARMOR,
FR,SEIGNY,21150,,
FR,RIVIERES,16110,,
FR,PLEUDIHEN SUR RANCE,22690,,
FR,SEMAREY,21320,,
FR,LA ROCHEFOUCAULD EN ANGOUMOIS,16110,ST PROJET ST CONSTANT,
FR,PLEVENON,22240,,
FR,SEMEZANGES,21220,,
FR,ST AMANT DE BOIXE,16330,,
FR,PLOREC SUR ARGUENON,22130,,
FR,SEMOND,21450,,
FR,ST BONNET,16300,,
FR,PLOUBAZLANEC,22620,L ARCOUEST,
FR,SENAILLY,21500,,
FR,ST LAURENT DES COMBES,16480,,
FR,PLOUFRAGAN,22440,,
FR,TALMAY,21270,,
FR,ST MEDARD,16300,,
FR,PLOUFRAGAN,22440,LES CROIX,
FR,TARSUL,21120,,
FR,VAL D AUGE,16170,AUGE ST MEDARD,
FR,PLOUGUIEL,22220,,
FR,TART LE BAS,21110,,
FR,VAL D AUGE,16170,MONTIGNE,
FR,PLUDUAL,22290,,
FR,TART,21110,TART LE HAUT,
FR,VAL D AUGE,16170,ST MEDARD,
FR,PONT MELVEZ,22390,,
FR,THOISY LE DESERT,21320,,
